text,language,label
We will lead an international effort to improve and expand the training of military and civilian personnel deployed on peace operations.,en,1
Nous mènerons une initiative internationale pour améliorer et élargir la formation du personnel civil et militaire déployé lors des opérations de maintien de la paix,fr,1
"We will prioritize assistance for civilian police training operations, particularly Francophone officers, who are in great demand in French-speaking countries with peace operations.",en,1
"Nous accorderons une place prioritaire à la formation de la police civile, grâce en particulier à la contribution des officiers francophones, très demandés dans les pays francophones qui accueillent des missions de maintien de la paix",fr,1
We will contribute to regional security within the North Atlantic Treaty Organization.,en,1
Nous continuerons de contribuer à assurer la sécurité sur le territoire de l’Organisation du Traité de l’Atlantique Nord (OTAN).,fr,1
We will remain fully committed to Canada’s existing military contributions in Central and Eastern Europe: participation in NATO assurance measures (Operation REASSURANCE) and the training mission in Ukraine (Operation UNIFIER).,en,1
Nous maintiendrons notre engagement ferme dans les opérations militaires actuelles du Canada en Europe centrale et en Europe orientale.,fr,1
Nous poursuivrons notamment les opérations menées sous l’égide de l’OTAN en Europe centrale et en Europe de l’Est (Opération REASSURANCE) et la mission internationale de formation en Ukraine (Opération UNIFIER).,fr,1
We commit to rescheduling and hosting a new trilateral leaders’ summit with the United States and Mexico.,en,0
Nous convoquerons et accueillerons un nouveau sommet trilatéral avec les États-Unis et le Mexique.,fr,0
We will continue to work with the United States to defend North America under NORAD.,en,1
Nous continuerons de collaborer avec les États-Unis pour défendre l’Amérique du Nord sous l’égide du Commandement de la défense aérospatiale de l’Amérique du Nord (NORAD),fr,1
We will consult with Canadian and international aid organizations to review current policies and funding frameworks that will refocus our aid priorities on poverty reduction.,en,0
Nous consulterons les organismes d’aide canadiens et internationaux pour revoir les politiques actuels et le cadre financier qui orienteront nos décisions en matière de lutte contre la pauvreté.,fr,0
"We will put a renewed focus on surveillance and control of Canadian territory and approaches, particularly our Arctic regions, and will increase the size of the Canadian Rangers.",en,1
"Nous accorderons de nouveau la priorité à la surveillance du territoire canadien et de ses approches, en particulier dans l’Arctique, en plus d’augmenter le nombre de Rangers canadiens.",fr,1
We will insist that any peacekeepers involved in misconduct be held accountable by their own country and the United Nations.,en,0
Nous insisterons pour que les Casques bleus soient tenus responsables de toute inconduite par leur pays ou par les Nations Unies.,fr,0
"To better help those affected by war and violent conflict, we will contribute more to the United Nations’ mediation, conflict-prevention, and post-conflict reconstruction efforts.",en,0
"Pour mieux aider les victimes de conflits, nous contribuerons davantage aux efforts de médiation, de prévention des conflits et de reconstruction de l’ONU.",fr,0
We will provide a new contribution of $100 million this fiscal year to the United Nations High Commission for Refugees to support critical relief activities in the region.,en,0
"Nous verserons, au cours du présent exercice financier, une contribution supplémentaire de 100 millions de dollars au Haut Commissariat des Nations Unies pour les réfugiés afin de soutenir ses activités de secours, essentielles dans la région.",fr,0
"We will recommit to supporting international peace operations with the United Nations, and will make our specialized capabilities – from mobile medical teams to engineering support to aircraft that can carry supplies and personnel – available",en,0
"Nous réaffirmerons l’engagement du Canada de participer aux opérations de maintien de la paix des Nations Unies et mettrons à sa disposition, sur une base de cas par cas, des moyens spécialisés, que ce soit des équipes médicales mobiles, des avions de transport ou un soutien en matière d’ingénierie.",fr,0
"To help the UN respond more quickly to emerging and escalating conflicts, we will provide well-trained personnel that can be quickly deployed, including mission commanders, staff officers, and headquarters units.",en,1
"Pour aider l’ONU à intervenir promptement lorsque des conflits prennent de l’ampleur, nous enverrons du personnel qualifié pouvant être déployé rapidement, dont des chefs de mission, des officiers d’état-major et des unités de quartiers généraux.",fr,1
We will double investment in the Canada Council for the Arts to $360 million each year.,en,0
"Grâce à notre financement ciblé le Conseil des arts du Canada recevra deux fois plus de fonds, soit 360 millions de dollars par année",fr,0
"We will increase funding for Telefilm Canada and the National Film Board, with a new investment totalling $25 million each year.",en,0
"Grâce à notre financement ciblé Téléfilm Canada et l’Office national du film bénéficieront d’un meilleur soutien financier, qui s’élèvera à 25 millions de dollars supplémentaires par année",fr,0
We will increase funding in these programs Promart and Trade Routes international cultural promotion to $25 milllion each year.,en,0
Grâce à notre financement ciblé les programmes Promart et Routes commerciales qui font la promotion de la culture à l’international recevront 25 millions de dollars par an.,fr,0
We will make significant new investments in cultural infrastructure as part of our investment in social infrastructure.,en,0
"Nous injecterons aussi d’importantes sommes dans l’infrastructure culturelle, sommes qui s’inscriront dans nos investissements dans les infrastructures sociales.",fr,0
"We will reverse Stephen Harper’s cuts and invest $150 million in new annual funding for CBC/Radio-Canada, to be delivered in consultation with the broadcaster and the Canadian cultural community.",en,0
Nous protégerons les intérêts de notre diffuseur national – tout comme ceux de la population canadienne entière.,fr,0
"En effet, nous annulerons les compressions budgétaires du gouvernement Harper en offrant un financement annuel de 150 millions de dollars à CBC/Radio-Canada, lequel sera fourni en consultation avec le diffuseur et l’industrie culturelle canadienne.",fr,0
We will restore the Promart and Trade Routes international cultural promotion programs cut by Stephen Harper.,en,0
"Grâce à notre financement ciblé les programmes Promart et Routes commerciales qui font la promotion de la culture à l’international, mais qui ont subi les compressions de M.",fr,0
"Harper, seront rétablis",fr,0
We will develop a new official languages plan to support English and French linguistic minorities.,en,0
Nous élaborerons un nouveau plan pour les langues officielles qui profitera aux minorités linguistiques anglophones et francophones.,fr,0
"We will establish a free, online service for learning and retaining English and French as second languages.",en,0
Nous mettrons sur pied un service en ligne gratuit d’apprentissage et de maintien du français et de l’anglais comme langue seconde.,fr,0
We will invest $50 million to renew and expand funding to the Aboriginal Skills and Employment Training Strategy.,en,0
"En outre, nous reconduirons la Stratégie de formation pour les compétences et l’emploi destinée aux Autochtones et accroîtrons son financement de 50 millions de dollars.",fr,0
"We will appoint a Chief Science Officer who will ensure that government science is fully available to the public, that scientists are able to speak freely about their work, and that scientific analyses are considered when the government makes decisions.",en,0
"Nous créerons le poste de directeur scientifique, dont le titulaire fera en sorte que la population puisse accéder à l’ensemble des travaux scientifiques du gouvernement, que les scientifiques puissent parler librement de leurs travaux et que le gouvernement tienne compte de leurs analyses dans ses décisions.",fr,0
We will ensure that all federal services are delivered in full compliance with the Official Languages Act.,en,0
Nous nous assurerons que tous les services gouvernementaux soient fournis en conformité avec la Loi sur les langues officielles.,fr,0
"We believe that First Nations’ control of First Nations education is vital to achieving improved outcomes, make these investments as part of a renewed, respectful, and inclusive nation-to-nation process that fully respects Aboriginal and Treaty.",en,0
Nous croyons qu’il est primordial que les Premières Nations soient aux commandes de leur système d’éducation pour améliorer le cours des choses.,fr,0
"C’est pourquoi nous ferons ces investissements dans le cadre d’un processus de nation à nation renouvelé, respectueux et inclusif qui respectera pleinement les droits ancestraux et issus de traités.",fr,0
"As part of this new fiscal relationship, we will also make sure that all First Nations receive equitable funding for child and family services provided on reserves.",en,0
"Dans le cadre de ces nouvelles relations financières, nous veillerons aussi à ce que toutes les Premières Nations bénéficient d’un financement équitable pour les services destinés aux enfants et aux familles dans les réserves.",fr,0
"We will immediately lift the two percent cap on funding for First Nations programs and work to establish a new fiscal relationship that gives First Nations communities sufficient, predictable, and sustained funding.",en,0
"D’entrée de jeu, nous éliminerons ce plafond et travaillerons avec les Premières Nations pour fournir à leurs communautés un financement suffisant, prévisible et continu.",fr,0
We will provide new funding to help Indigenous communities promote and preserve Indigenous languages and cultures.,en,0
Nous accorderons de nouveaux crédits aux communautés autochtones pour qu’elles puissent promouvoir et préserver leur langue et leur culture.,fr,0
"We will ensure that the Kelowna Accord – and the spirit of reconciliation that drove it – is embraced, and its objectives implemented in a manner that meets today’s challenges.",en,0
"Enfin, nous veillerons à ce que l’Accord de Kelowna – tout comme l’esprit de réconciliation qui l’a animé – soit respecté et à ce que ses objectifs soient mis en œuvre conformément aux défis du moment.",fr,0
"As Prime Minister, Justin Trudeau will meet with First Nations, Métis Nation, and Inuit leaders each and every year of a Liberal government mandate.",en,0
"S’il devient premier ministre, Justin Trudeau rencontrera les dirigeants des Premières Nations, des Métis et des Inuits chaque année durant son mandat.",fr,0
"We will immediately re-engage in a renewed nation-to-nation process with Indigenous Peoples to make progress on the issues most important to First Nations, the Métis Nation, and Inuit communities.",en,0
"Nous renouvellerons d’emblée le processus de nation à nation avec les peuples autochtones afin de faire progresser les dossiers qui sont prioritaires pour les communautés des Premières Nations, des Métis et des Inuits",fr,0
"We will work alongside provinces and territories, and with First Nations, the Métis Nation, and Inuit, to enact the recommendations of the Truth and Reconciliation Commission.",en,0
"Nous collaborerons avec les provinces, les territoires, les Premières Nations, les Métis et les Inuits pour mettre en œuvre les recommandations de la Commission de vérité et réconciliation",fr,0
"To help northern residents and to help our northern economies grow, we will increase the residency component of the Northern Residents Deduction by 33 percent to a maximum of $22 per day and index this benefit so that it keeps pace with inflation.",en,0
"Pour aider les résidents du Nord à assumer le coût de la vie élevé et favoriser la croissance des économies du Nord, nous hausserons de 33 % le montant pour résidence de la déduction, qui passera à un maximum de 22 $ par jour.",fr,0
Nous indexerons également cet avantage sur l’inflation pour qu’il augmente au même rythme.,fr,0
"We will work, on a nation-to-nation basis, with the Métis Nation to advance reconciliation and renew the relationship, based on cooperation, respect for rights, our international obligations, and a commitment to end the status quo.",en,0
"De nation à nation, nous collaborerons avec les Métis pour faire progresser la réconciliation et pour renouer les liens.",fr,0
"Nous le ferons sous le signe de la coopération et du respect des droits et des obligations internationales, tout en nous engageant à sortir du statu quo.",fr,0
"We will develop a Métis Economic Development Strategy in partnership with Métis communities and existing Métis financial institutions, and will invest $25 million over five years to implement this new strategy.",en,0
Nous mettrons au point une stratégie de développement économique des Métis avec la collaboration des communautés et des institutions financières métisses existantes.,fr,0
Nous investirons 25 millions de dollars sur cinq ans pour la mettre en place.,fr,0
"We will also make permanent the funding available to provincial Métis communities for Métis identification and registration, instead of it being available year-to-year.",en,0
Nous convertirons en un financement permanent l’aide versée d’une année à l’autre aux fins d’identification et d’inscription des Métis dont disposent actuellement les groupes provinciaux.,fr,0
"We will review, in partnership with Métis communities, the existing federal programs and services available to the Métis Nation, to identify gaps and areas where strategic investments can be made to improve Métis quality of life.",en,0
"Nous entreprendrons, en partenariat avec les communautés métisses, un examen des programmes et services fédéraux qui leur sont offerts afin de repérer les lacunes et les secteurs où des investissements stratégiques permettraient d’améliorer leur qualité de vie.",fr,0
"We will work with Métis people, as well as the provinces and territories, to establish a federal claims process that recognizes Métis self-government and resolves outstanding claims.",en,0
"En collaboration avec le peuple métis, les provinces et les territoires, nous instaurerons un processus fédéral de règlement des revendications qui reconnaîtra l’autonomie gouvernementale des Métis et permettra de régler une fois pour toutes les revendications de ces derniers.",fr,0
"We will increase investments in the Nutrition North program by $40 million, over four years.",en,0
Nous augmenterons de 40 millions de dollars les investissements dans le programme Nutrition Nord au cours des quatre années à venir.,fr,0
"We will work with northern and remote communities to ensure that the Nutrition North program is more transparent, effective, and accountable to northerners and other Canadians.",en,0
"Nous collaborerons aussi avec les communautés nordiques et éloignées pour veiller à ce que le programme soit plus transparent, efficace et responsable envers les habitants du Nord et les autres Canadiens.",fr,0
"Working together with experts and advocates, we will develop and implement a comprehensive federal gender violence strategy and action plan, aligned with existing provincial strategies.",en,0
"En collaboration avec les experts et les défenseurs des victimes de violence basée sur le genre, nous mettrons au point une stratégie et un plan d’action fédéral global qui s’arrimera aux stratégies provinciales en place.",fr,0
"After the next two fiscal years, the deficit will decline and our investment plan will return Canada to a balanced budget in 2019.",en,0
"À la fin des deux prochains exercices financiers, le déficit chutera et notre plan d’investissement permettra au Canada de revenir à l’équilibre budgétaire en 2019.",fr,0
We will run modest short-term deficits of less than $10 billion in each of the next two fiscal years to fund historic investments in infrastructure and our middle class.,en,0
Nous enregistrerons un modeste déficit à court terme de moins de 10 milliards de dollars au cours des deux prochains exercices financiers pour faire des investissements sans précédent dans les infrastructures et la classe moyenne canadienne.,fr,0
"In 2019/20, we will reduce the federal debt-to-GDP ratio to 27 percent.",en,0
En 2019/20 nous réduirons le ratio de la dette fédérale au PIB à 27 %.,fr,0
Reduce Canada’s federal debt-to-GDP ratio each year.,en,0
Nous mettrons fin à l’héritage de déficits chroniques de M.,fr,0
"Harper en réduisant, tous les ans, le rapport entre la dette fédérale du Canada et le PIB.",fr,0
Conducting an overdue and wide-ranging review of the over $100 billion in increasingly complex tax expenditures that now exist.,en,0
"Procéder à un examen à grande échelle, attendu depuis longtemps, de plus de 100 milliards de dollars de dépenses fiscales de plus en plus complexes qui existent actuellement",fr,0
"We will end the rule that discriminates against new workers and those re-entering the workforce by requiring them to accumulate 910 hours of work to qualify for Employment Insurance benefits, including training support.",en,0
"Nous mettrons fin à la règle discriminatoire à l’encontre des nouveaux travailleurs ou de ceux retournant sur le marché du travail, qui exige d’eux qu’ils accumulent 910 heures de travail pour obtenir les prestations d’assurance-emploi, et notamment le soutien à la formation",fr,0
"We will invest $200 million each year in a new Innovation Agenda to significantly expand support for incubators and accelerators, as well as the emerging national network for business innovation and cluster support.",en,0
"Au cours des trois prochaines années, nous investirons 200 millions de dollars par an, afin d’apporter un soutien nettement plus important aux incubateurs et aux accélérateurs d’entreprises, ainsi qu’au réseau national émergent d’innovation pour les entreprises et de soutien aux grappes industrielles",fr,0
"We will invest an additional $100 million each year in the Industrial Research Assistance Program, which has a proven track record of helping small- and medium-sized businesses to innovate and become world leaders.",en,0
"Au cours des trois prochaines années, nous investirons 100 millions de dollars de plus par an dans le Programme d’aide à la recherche industrielle qui a prouvé son efficacité en permettant aux petites et moyennes entreprises d’innover et de devenir des chefs de file mondiaux.",fr,0
Reduce the small business tax rate to 9 percent from 11 percent.,en,0
Nous réduirons le taux d’imposition des petites entreprises de 11 à 9 pour cent,fr,0
We will cut the middle income tax bracket to 20.5 percent from 22 percent – a seven percent reduction.,en,0
"Nous baisserons le taux d’imposition de la classe moyenne de 22 % à 20,5 %, soit une réduction de sept pour cent.",fr,0
We will immediately reinstate the tax credit in full for contributions made to labour-sponsored retirement funds.,en,0
Nous rétablirons immédiatement le crédit d’impôt pour les contributions à un fonds de travailleurs dans son intégralité.,fr,0
"We will introduce a new tax bracket of 33 percent for individuals earning more than $200,000 each year.",en,0
Nous instaurerons une nouvelle tranche d’imposition de 33 % pour les personnes qui gagnent plus de 200 000 $ par an,fr,0
"We would ensure that employees with up to $100,000 in annual stock option gains will be unaffected by any new cap.",en,0
Nous ferions en sorte que les employés gagnant jusqu’à 100 000 $ par an en options d’achat d’actions ne soient pas touchés par aucun plafond.,fr,0
We will cancel income splitting and other tax breaks and benefits for the wealthy.,en,0
Nous annulerons la mesure de fractionnement du revenu ainsi que les autres allégements fiscaux pour les plus riches.,fr,0
Allow for the use of the Canadian Exploration Expenses tax deduction only in cases of unsuccessful exploration.,en,0
Permettre l’utilisation de la déduction fiscale pour frais d’exploration au Canada uniquement dans le cas d’explorations infructueuses.,fr,0
We will build more new housing units and refurbish old ones.,en,0
Nous ferons construire un plus grand nombre de logements neufs et rénoverons les logements existants,fr,0
We will establish the Canadian Infrastructure Bank to provide low-cost financing for new infrastructure projects.,en,0
Nous mettrons en place la Banque de l’infrastructure du Canada (BIC) qui fournira du financement à faible taux aux projets de construction de nouvelles infrastructures.,fr,0
"Over the next decade, we will quadruple federal investment in public transit, investing almost $20 billion more in transit infrastructure.",en,0
"Au cours de la prochaine décennie, nous quadruplerons l’investissement fédéral en transport collectif, injectant près de 20 milliards de dollars de plus dans les infrastructures de transport collectif.",fr,0
"We will carefully consider all trade opportunities currently open to Canada, and explore deeper trade relationships with emerging and established markets, including China and India.",en,0
Nous examinerons attentivement tous les débouchés commerciaux qui s’offrent actuellement au Canada et explorerons le potentiel de relations commerciales plus solides avec des marchés établis ou émergents comme la Chine et l’Inde,fr,0
We will develop a new export promotion strategy that will help businesses take advantage of new trade agreements.,en,0
Nous développerons une nouvelle stratégie pour promouvoir nos exportations qui aidera les entreprises à tirer parti des nouveaux accords de libre-échange,fr,0
"Starting in 2017, we will reduce the waiting period for benefits.",en,0
"When a worker loses their job and applies for Employment Insurance, they will only be without income for one week, not two.",en,0
"À compter de 2017, nous réduirons le délai de carence pour l’obtention des prestations d’assurance-emploi.",fr,0
"Quand un travailleur perd son emploi et fait une demande pour bénéficier des prestations de l’assurance-emploi, il sera sans salaire durant une semaine seulement, et non pas deux.",fr,0
"To help those receiving Employment Insurance get the training they need to rejoin the workforce, we will invest $500 million more each year in provincial and territorial Labour Market Development Agreements.",en,0
"Pour aider les personnes qui perçoivent des prestations d’assurance-emploi à bénéficier de la formation dont elles ont besoin pour réintégrer la vie active, nous investirons 500 millions de dollars de plus chaque année dans les ententes provinciales et territoriales sur le développement du marché du travail.",fr,0
"To help those who do not qualify for Employment Insurance or are not currently employed, we will invest an additional $200 million in training programs led by the provinces and territories.",en,0
"Pour aider les personnes qui ne sont pas admissibles à l’assurance-emploi ou qui sont actuellement sans emploi, nous investirons une somme supplémentaire de 200 millions de dollars dans des programmes de formation menés par les provinces et les territoires.",fr,0
We will offer a 12-month break on Employment Insurance premiums.,en,0
"We will waive employer premiums for all those between the ages of 18 and 24 who are hired into a permanent position in 2016, 2017, or 2018.",en,0
Nous supprimerons aussi leurs cotisations à l’assurance-emploi pendant une période de 12 mois.,fr,0
"Nous exempterons les employeurs des cotisations à l’assurance-emploi pour toute embauche à un poste permanent d’un employé âgé de 18 à 24 ans en 2016, 2017 ou 2018.",fr,0
We will reverse Stephen Harper’s 2012 EI reforms that force unemployed workers to move away from their communities and take lower-paying jobs.,en,0
Nous renverserons aussi les changements que Stephen Harper a introduits en 2012 et qui ont contraint les travailleurs sans emploi à s’éloigner de leur collectivité et à accepter des emplois moins bien rémunérés.,fr,0
"We will more than double the almost 11,000 Canadians who access Skills Link each year.",en,0
Nous allons plus que doubler le nombre de Canadiens – qui est actuellement près de 11 000 – pouvant accéder chaque année au programme Connexion compétences.,fr,0
"We will provide $25 million each year for training facilities, delivered in partnership with labour unions.",en,0
"Nous investirons aussi 25 millions de dollars par année dans des installations de formation, grâce à des partenariats avec des organisations syndicales.",fr,0
We will work with employers and workers to determine an appropriate apprenticeship ratio for all federal infrastructure projects.,en,0
Nous collaborerons avec les employeurs et les travailleurs pour déterminer un ratio d’apprentis adéquat pour tous les projets fédéraux d’infrastructure,fr,0
We will also expand the number of job opportunities available to veterans by ensuring provisions for their employment are included in the Community Benefits Agreements of federal infrastructure projects.,en,0
"Nous augmenterons aussi les possibilités d’emploi pour les anciens combattants en veillant à ce que les dispositions nécessaires soient incluses, lors de projets d’infrastructure du gouvernement fédéral, dans les ententes relatives aux avantages pour les communautés.",fr,0
"As part of our commitment to create 40,000 youth jobs each year, we will increase funding for the Young Canada Works program to help prepare the next generation of Canadians working in the heritage sector.",en,0
"Puisque nous nous sommes engagés à créer 40 000 emplois pour les jeunes chaque année, nous augmenterons le financement du programme Jeunesse Canada au travail pour aider à préparer la relève du secteur patrimonial.",fr,0
"We will create 40,000 good youth jobs – including 5,000 youth green jobs – each year for the next three years, by investing $300 million more in the renewed Youth Employment Strategy.",en,0
"Durant chacune des trois années à venir, nous créerons 40 000 emplois de qualité pour les jeunes – dont 5 000 emplois verts – en investissant 300 millions de dollars de plus dans la version renouvelée de la Stratégie emploi jeunesse.",fr,0
"We will invest $25 million per year in a restored Youth Service Program, to give young Canadians valuable work and life experience, and provide communities with the help required for much-needed projects.",en,0
Nous injecterons 25 millions de dollars par année dans le programme Stratégie emploi jeunesse revitalisé pour permettre aux jeunes Canadiens d’acquérir une précieuse expérience de travail et de vie et fournir aux collectivités l’aide dont elles ont grandement besoin pour réaliser leurs projets.,fr,0
"After an initial three-year boost in funding, we will set the renewed Youth Employment Strategy’s funding level at $385 million per year – a $50 million increase from 2015/16.",en,0
"Après ces trois premières années de financement rehaussé, nous établirons le niveau de financement de la Stratégie emploi jeunesse renouvelée à 385 millions de dollars par année, soit une augmentation de 50 millions de dollars par rapport à 2015-2016.",fr,0
We will also immediately restore the mandatory long-form census.,en,0
Nous rétablirons immédiatement le formulaire détaillé obligatoire du recensement,fr,0
"We will work with provincial and territorial governments to better regulate the remittance industry, so that residents of Canada who send money overseas to help family members are not gouged by high fees.",en,0
"De concert avec les gouvernements provinciaux et territoriaux, nous améliorerons la réglementation de l’industrie des transferts pour que les résidents du Canada puissent aider leur famille en envoyant de l’argent à l’étranger, et ce, à des coûts raisonnables.",fr,0
"We will amend the Canada Labour Code to provide every federally regulated worker with the legal right to make a formal request to their employer – without fear of reprisal – for more flexible working conditions, such as flexible start and finish times.",en,0
"Un gouvernement libéral modifiera le Code canadien du travail de manière à ce que chaque travailleur sous réglementation fédérale ait le droit légal de demander à son employeur – sans crainte de représailles – des conditions de travail plus souples, comme un horaire flexible et la possibilité de faire du télétravail.",fr,0
"We will ensure that the Employment Insurance system is providing real income security to workers, including those with precarious work.",en,0
"Nous ferons en sorte que le système d’assurance-emploi procure une véritable sécurité du revenu aux travailleurs, y compris ceux qui ont des emplois précaires.",fr,0
"We will direct the Canada Mortgage and Housing Corporation and the new Canada Infrastructure Bank to provide financing to support the construction of new, affordable rental housing for middle- and low-income Canadians.",en,0
Nous demanderons à la Société canadienne d’hypothèques et de logement et à la nouvelle Banque de l’infrastructure du Canada d’offrir du financement pour soutenir la construction de nouveaux logements locatifs abordables destinés aux Canadiens à revenu moyen ou faible.,fr,0
"We will work with provinces, territories, and post-secondary institutions to expand Pre-Apprenticeship Training Programs to provide up to $10 million per year to help young Canadians gain the skills to enter high-demand trades.",en,0
"En outre, nous travaillerons avec les provinces, les territoires et les établissements d’enseignement postsecondaire pour élaborer ou élargir les Programmes de préapprentissage.",fr,0
Cette mesure dégagera jusqu’à 10 millions de dollars par année pour aider les jeunes Canadiens à acquérir les compétences essentielles à l’exercice de métiers très en demande.,fr,0
"To help close the funding gap and improve outcomes for First Nations students, we will invest new funding each year in core funding for kindergarten through grade 12 programs.",en,0
"Afin de combler l’écart financier et d’améliorer la situation de ces élèves des Premières Nations, nous offrirons chaque année un nouveau financement de base pour les programmes de la maternelle à la 12e année.",fr,0
"We will invest $50 million in additional annual funding to the Post- Secondary Student Support Program, which supports Indigenous students attending post-secondary education, ensuring the program will keep up with growing demand.",en,0
"Enfin, nous injecterons 50 millions de dollars supplémentaires par an dans le Programme d’aide aux étudiants de niveau postsecondaire, qui vient en aide aux étudiants autochtones, ce qui lui permettra de répondre à la demande grandissante.",fr,0
We will also invest an additional $500 million over the next three years for building and refurbishing First Nations schools.,en,0
Nous investirons également 500 millions de dollars sur les trois prochaines années dans la construction et la réfection des écoles des Premières Nations.,fr,0
We will allow the Secondary Student Support program to grow in line with increasing demand.,en,0
Nous permettrons au programme de répondre à la demande grandissante.,fr,0
Appropriate compensation will be offered to provinces and territories that do not participate in the Canada Student Loan program.,en,0
Une compensation adéquate sera offerte aux provinces et territoires qui ne participent pas au Programme canadien de prêts aux étudiants.,fr,0
"We will invest $40 million each year to help employers create more co-op placements for students in science, technology, engineering, mathematics, and business programs.",en,0
"Nous investirons 40 millions de dollars annuellement pour aider les employeurs à créer de nouvelles occasions de stages pour les étudiants dans un programme de sciences, de technologie, de génie, de mathématiques ou d’études commerciales.",fr,0
"We will work with provinces and territories to ensure that they do not assume any additional costs, and to make sure these investments go directly to students.",en,0
Nous travaillerons avec les provinces et les territoires pour que les étudiants n’assument aucun frais supplémentaire et veillerons à ce qu’ils profitent directement de ces investissements.,fr,0
"We will ensure that no graduate with student loans will be required to make any repayment until they are earning an income of at least $25,000 per year by changing the income thresholds in the Repayment Assistance Plan for recent graduates.",en,0
Nous veillerons à ce qu’aucun diplômé ayant un prêt étudiant ne doive le rembourser avant d’avoir un revenu annuel d’au moins 25 000 $.,fr,0
Cela se fera en changeant les seuils de revenu du Programme d’aide au remboursement pour les jeunes diplômés.,fr,0
"We will increase the income thresholds for eligibility, giving more Canadian students access to even larger grants by cancelling the poorly targeted education and textbook tax credits.",en,0
The tuition tax credit will be maintained.,en,0
"Nous relèverons les seuils de revenu utilisés pour déterminer l’admissibilité, ce qui donnera accès à des bourses plus importantes à davantage d’étudiants canadiens.",fr,0
"Cet investissement sera financé par l’annulation des crédits d’impôt pour études et pour manuels scolaires, qui sont mal ciblés",fr,0
"We will increase the maximum Canada Student Grant for low-income students to $3,000 per year for full-time students, and to $1,800 per year for part-time students.",en,0
"Pour les étudiants à faible revenu, nous augmenterons le plafond de la bourse canadienne pour étudiants qui passera à 3 000 $ par an pour les étudiants à temps plein et à 1 800 $ pour les étudiants à temps partiel.",fr,0
We will make registration for RESPs and Canada Learning Bonds simpler for all families.,en,0
Nous faciliterons l’enregistrement des REER et des bons d’études canadiens pour toutes les familles.,fr,0
We will work collaboratively with provinces and territories to improve promotion of RESPs Registered Education Saving Bonds and Canada Learning Bonds.,en,0
Nous collaborerons aussi avec les provinces et territoires pour favoriser la promotion des REER et des bons d’études canadiens,fr,0
"We will introduce a Teacher and Early Childhood Educator School Supply Tax Benefit for the purchase of up to $1,000 worth of school supplies each year, providing up to $150 each year, as a refundable tax credit regardless of the teachers income level.",en,0
Nous mettrons en place un crédit d’impôt sur les fournitures scolaires à l’intention des enseignants et des éducateurs de la petite enfance.,fr,0
"Ce nouveau crédit d’impôt s’appliquera à l’achat de fournitures scolaires, jusqu’à concurrence de 1 000 $, dès l’année d’imposition 2015.",fr,0
Il permettra aux enseignants brevetés et aux éducateurs certifiés de récupérer jusqu’à 150 $ par année.,fr,0
"To help veterans re-enter the workforce, and to help expand Canada’s skilled labour force, we will invest $80 million every year to create a new Veterans Education Benefit.",en,0
"Pour les aider à retourner sur le marché du travail et ainsi élargir le bassin de maind’œuvre qualifiée du pays, nous investirons 80 millions de dollars annuellement pour la création d’une nouvelle allocation d’études",fr,0
"With provinces, territories, and Indigenous communities we will work on a new National Early Learning and Child Care Framework, to deliver affordable and high-quality child care in the first 100 days, funded by our investments in social infrastructure.",en,0
"Nous collaborerons avec les provinces, territoires et communautés autochtones pour commencer à nous pencher sur un nouveau Cadre national d’éducation préscolaire et de garde d’enfants qui permettra aux familles canadiennes de bénéficier de services de garde d’enfants de haute qualité, souples et entièrement inclusifs.",fr,0
Ce travail commencera dans les cent premiers jours qui suivront l’élection d’un gouvernement libéral et sera financé par nos investissements dans les infrastructures sociales.,fr,0
"To protect Canadians, our oceans, and our coastal economies, we will re-open the Maritime Rescue Sub-centre in St.",en,0
"John’s, and the Kitsilano Coast Guard Base in Vancouver, which were closed by Stephen Harper.",en,0
"Afin de protéger les océans, les économies côtières et les citoyens du Canada, nous rouvrirons également le centre secondaire de sauvetage maritime de St.",fr,0
"John’s et la base de la garde côtière de Kitsilano, à Vancouver, tous deux fermés par M.",fr,0
Harper.,,0
"To aid in making the best possible decisions, we will restore $1.5 million in annual federal funding for freshwater research.",en,0
"Pour mieux orienter la prise de décisions, nous rétablirons le financement annuel de 1,5 million de dollars accordé à la recherche sur l’eau douce",fr,0
"To help achieve this increased protection of marine and coastal areas, we will invest $8 million per year in community consultation and science.",en,0
"Pour y arriver protection des zones marines et côtières, nous investirons huit millions de dollars par année dans les consultations et l’expertise scientifique.",fr,0
Stephen Harper cut $40 million from the federal ocean science and monitoring programs.,en,0
"We will restore that funding so that we can protect the health of our fish stocks, monitor contaminants and pollution in our oceans,",en,0
"Nous rétablirons ce financement 40 millions de dollars rentranchés par Stephen Harperaux programmes de recherche océanographique et de surveillance des océans menés par le gouvernement fédéral pour assurer la vitalité de nos stocks de poissons, contrôler les contaminants et la pollution présents dans nos océans et soutenir une industrie aquacole durable et responsable sur nos côtes.",fr,0
We will make new investments in Canada’s world-leading IISD Experimental Lakes Area.,en,0
"Nous consentirons de nouveaux investissements dans la Région des lacs expérimentaux, un centre de recherche canadien de renommée mondiale placé sous l’égide de l’Institut international du développement durable.",fr,0
We will provide ways for Canadians to express their views and opportunities for experts to meaningfully participate in environmental assessment processes.,en,0
